event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T10:06:00.000+05:30,android,B011017,J830,B7180,youtube
2020-11-15T20:58:00.000+05:30,android,B012574,H2626,B21764,google
2020-11-15T17:51:00.000+05:30,android,B017484,I3285,D9335,google
2020-11-15T03:10:00.000+05:30,android,B029825,I9954,G6754,google
2020-11-15T17:40:00.000+05:30,android,B030635,I7655,I860,facebook
2020-11-15T15:13:00.000+05:30,android,B031105,D6432,I9479,linkedin
2020-11-15T09:52:00.000+05:30,android,B031695,H0771,J5489,youtube
2020-11-15T08:44:00.000+05:30,android,B031716,H9741,H2903,youtube
2020-11-15T11:43:00.000+05:30,android,B037737,E0841,C1974,youtube
2020-11-15T14:07:00.000+05:30,android,B041788,H8960,B27440,google
2020-11-15T00:47:00.000+05:30,android,B042281,D9964,F0438,facebook
2020-11-15T09:14:00.000+05:30,android,B046799,C6107,H9328,facebook
2020-11-15T08:55:00.000+05:30,android,B049771,E9696,I4704,youtube
2020-11-15T18:15:00.000+05:30,android,B064486,C4893,B04673,youtube
2020-11-15T17:59:00.000+05:30,android,B067115,H3532,B3552,youtube
2020-11-15T07:57:00.000+05:30,android,B076844,B3204,B1258,youtube
2020-11-15T10:42:00.000+05:30,android,B076875,I4988,C1137,youtube
2020-11-15T09:05:00.000+05:30,android,B078631,G1395,D0868,google
2020-11-15T20:00:00.000+05:30,android,B080050,C426,J9756,google
2020-11-15T00:48:00.000+05:30,android,B086868,D80,H3745,youtube
2020-11-15T15:53:00.000+05:30,android,B13681,E3799,G8275,google
2020-11-15T11:52:00.000+05:30,android,B19799,G6216,B0726,youtube
2020-11-15T20:54:00.000+05:30,android,B2199,H2857,D9625,youtube
2020-11-15T19:00:00.000+05:30,android,B2495,D0731,B13763,linkedin
2020-11-15T12:02:00.000+05:30,android,B2578,J674,I9210,facebook
2020-11-15T05:14:00.000+05:30,android,B41933,H8342,C4920,facebook
2020-11-15T18:55:00.000+05:30,android,B50258,C3323,J3793,youtube
2020-11-15T10:51:00.000+05:30,android,B54327,B5505,D359,linkedin
2020-11-15T14:59:00.000+05:30,android,B56175,D1571,D5963,google
2020-11-15T01:43:00.000+05:30,android,B5792,B9868,H9474,youtube
2020-11-15T18:31:00.000+05:30,android,B57982,H5579,B32853,linkedin
2020-11-15T04:43:00.000+05:30,android,B58644,D2784,C7894,youtube
2020-11-15T13:50:00.000+05:30,android,B59207,H0219,B0834,facebook
2020-11-15T04:51:00.000+05:30,android,B61398,H3498,B15572,google
2020-11-15T16:55:00.000+05:30,android,B6197,G6200,H4420,linkedin
2020-11-15T20:58:00.000+05:30,android,B82385,I1684,B4431,facebook
2020-11-15T14:39:00.000+05:30,android,B82758,C7663,B27900,youtube
2020-11-15T21:39:00.000+05:30,android,B93032,J261,H9150,google
2020-11-15T07:08:00.000+05:30,android,C0065,H2949,E2490,google
2020-11-15T12:47:00.000+05:30,android,C00968,E4886,F9680,google
2020-11-15T17:17:00.000+05:30,android,C06187,F1972,H7891,google
2020-11-15T21:19:00.000+05:30,android,C17902,F6607,B9657,youtube
2020-11-15T21:03:00.000+05:30,android,C18475,D6161,E337,linkedin
2020-11-15T15:00:00.000+05:30,android,C2295,B6700,B03394,google
2020-11-15T03:34:00.000+05:30,android,C27007,F325,B08580,youtube
2020-11-15T11:30:00.000+05:30,android,C27984,B9314,H6840,google
2020-11-15T16:20:00.000+05:30,android,C32498,H9962,J8734,facebook
2020-11-15T21:07:00.000+05:30,android,C34333,H9741,F4627,youtube
2020-11-15T21:28:00.000+05:30,android,C37259,C2513,D4669,youtube
2020-11-15T11:25:00.000+05:30,android,C421,F0865,E5690,youtube
2020-11-15T19:53:00.000+05:30,android,C47366,I3634,B0379,youtube
2020-11-15T05:41:00.000+05:30,android,C52178,D1184,B20829,google
2020-11-15T09:01:00.000+05:30,android,C552,F8830,B17580,google
2020-11-15T16:36:00.000+05:30,android,C68884,I3739,G0507,google
2020-11-15T17:03:00.000+05:30,android,C71566,D3212,I8496,youtube
2020-11-15T05:17:00.000+05:30,android,C75744,E4412,G5888,youtube
2020-11-15T18:56:00.000+05:30,android,C83615,G870,E1657,facebook
2020-11-15T02:02:00.000+05:30,android,C89996,F6609,F4142,youtube
2020-11-15T14:52:00.000+05:30,android,C93935,H1068,I6831,facebook
2020-11-15T19:27:00.000+05:30,android,D03296,E8232,B3774,youtube
2020-11-15T20:17:00.000+05:30,android,D0371,H0161,B0379,facebook
2020-11-15T11:06:00.000+05:30,android,D04877,H726,C9141,linkedin
2020-11-15T15:16:00.000+05:30,android,D16404,F5424,I860,linkedin
2020-11-15T06:45:00.000+05:30,android,D18588,F6003,H8467,linkedin
2020-11-15T15:17:00.000+05:30,android,D19212,B0536,G6601,youtube
2020-11-15T05:59:00.000+05:30,android,D23929,H448,F9671,google
2020-11-15T13:53:00.000+05:30,android,D27988,C3209,E6627,linkedin
2020-11-15T00:22:00.000+05:30,android,D31080,B8107,B18999,facebook
2020-11-15T15:19:00.000+05:30,android,D32300,C6909,H6717,facebook
2020-11-15T09:25:00.000+05:30,android,D36047,H3451,B27900,facebook
2020-11-15T16:10:00.000+05:30,android,D4236,D1426,B15732,linkedin
2020-11-15T08:36:00.000+05:30,android,D43297,G0821,B23888,google
2020-11-15T19:34:00.000+05:30,android,D45774,J056,D2397,google
2020-11-15T10:49:00.000+05:30,android,D57574,F8129,B17580,facebook
2020-11-15T13:39:00.000+05:30,android,D69416,C0037,I3684,linkedin
2020-11-15T05:20:00.000+05:30,android,D70425,I0861,B06866,linkedin
