event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T08:47:00.000+05:30,android,B005003,G4289,D2770,google
2020-11-15T16:11:00.000+05:30,android,B013827,B5934,D553,linkedin
2020-11-15T12:18:00.000+05:30,android,B016046,B2388,G4821,youtube
2020-11-15T18:03:00.000+05:30,android,B018330,B1357,H76,google
2020-11-15T05:43:00.000+05:30,android,B02031,G5051,B24676,youtube
2020-11-15T21:18:00.000+05:30,android,B021171,H7445,D0152,google
2020-11-15T17:58:00.000+05:30,android,B031440,I9391,E5087,linkedin
2020-11-15T01:03:00.000+05:30,android,B034935,H7423,B20799,youtube
2020-11-15T02:11:00.000+05:30,android,B036798,D0667,B18262,facebook
2020-11-15T16:23:00.000+05:30,android,B037125,C3206,G2911,facebook
2020-11-15T17:07:00.000+05:30,android,B040324,C9480,B26012,youtube
2020-11-15T17:23:00.000+05:30,android,B04727,E5030,B1986,facebook
2020-11-15T10:18:00.000+05:30,android,B052608,C8974,E25,youtube
2020-11-15T08:32:00.000+05:30,android,B073857,E7987,E3666,google
2020-11-15T00:19:00.000+05:30,android,B083356,H2666,D4674,google
2020-11-15T21:13:00.000+05:30,android,B086079,C4432,J5847,google
2020-11-15T00:45:00.000+05:30,android,B088269,H0489,I9826,linkedin
2020-11-15T19:54:00.000+05:30,android,B09622,I9201,B27603,linkedin
2020-11-15T00:03:00.000+05:30,android,B20760,H1014,B08691,youtube
2020-11-15T14:37:00.000+05:30,android,B26762,H6010,H7736,linkedin
2020-11-15T13:43:00.000+05:30,android,B29803,E3701,I1213,google
2020-11-15T02:31:00.000+05:30,android,B30030,I0088,H3046,youtube
2020-11-15T00:35:00.000+05:30,android,B32549,D8187,B11809,google
2020-11-15T19:37:00.000+05:30,android,B37418,J0872,B13763,linkedin
2020-11-15T00:10:00.000+05:30,android,B41132,B6010,B6770,google
2020-11-15T21:10:00.000+05:30,android,B45039,F3159,G9123,youtube
2020-11-15T10:12:00.000+05:30,android,B50480,C4758,E7449,google
2020-11-15T10:26:00.000+05:30,android,B58955,J0222,F6699,youtube
2020-11-15T14:30:00.000+05:30,android,B61380,F7281,B08838,youtube
2020-11-15T08:02:00.000+05:30,android,B73441,I2863,B15805,linkedin
2020-11-15T05:03:00.000+05:30,android,B74652,I5228,B9969,youtube
2020-11-15T13:24:00.000+05:30,android,B87195,G5627,B17023,google
2020-11-15T01:09:00.000+05:30,android,B88876,G2266,F3915,youtube
2020-11-15T18:27:00.000+05:30,android,B99839,H0078,G3545,youtube
2020-11-15T17:12:00.000+05:30,android,C06187,F1972,D1143,linkedin
