event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T13:19:00.000+05:30,android,B003521,C8351,I2940,youtube
2020-11-15T19:56:00.000+05:30,android,B005985,J1596,J4171,google
2020-11-15T08:03:00.000+05:30,android,B008208,E324,J2583,facebook
2020-11-15T20:53:00.000+05:30,android,B013980,C7748,I577,youtube
2020-11-15T18:21:00.000+05:30,android,B014138,E5814,B23570,facebook
2020-11-15T00:12:00.000+05:30,android,B014689,H3618,G8083,facebook
2020-11-15T17:50:00.000+05:30,android,B017616,D9392,I3993,youtube
2020-11-15T20:35:00.000+05:30,android,B019890,F877,F4757,google
2020-11-15T18:36:00.000+05:30,android,B035585,F1570,D4578,youtube
2020-11-15T11:10:00.000+05:30,android,B037156,C4694,C2516,youtube
2020-11-15T11:22:00.000+05:30,android,B054330,F8434,E5690,facebook
2020-11-15T18:54:00.000+05:30,android,B054677,E5570,B16287,google
2020-11-15T20:11:00.000+05:30,android,B055864,B9259,H6720,linkedin
2020-11-15T14:10:00.000+05:30,android,B055903,E5263,B04375,youtube
2020-11-15T08:49:00.000+05:30,android,B060993,H9924,H2955,linkedin
2020-11-15T04:24:00.000+05:30,android,B063642,H5873,C5083,linkedin
2020-11-15T03:22:00.000+05:30,android,B065741,F0335,J7606,linkedin
2020-11-15T19:40:00.000+05:30,android,B066935,D3168,F6563,google
2020-11-15T00:18:00.000+05:30,android,B076078,I3959,J4926,facebook
2020-11-15T18:07:00.000+05:30,android,B078741,F0254,D9606,youtube
2020-11-15T13:08:00.000+05:30,android,B079433,C6550,E9723,youtube
2020-11-15T18:55:00.000+05:30,android,B083600,H2774,F5212,youtube
2020-11-15T08:50:00.000+05:30,android,B087239,D9135,F0136,facebook
2020-11-15T10:20:00.000+05:30,android,B12576,H6455,G4002,youtube
2020-11-15T12:30:00.000+05:30,android,B13663,F1488,G8696,facebook
2020-11-15T07:55:00.000+05:30,android,B22210,I6304,B28861,google
2020-11-15T01:26:00.000+05:30,android,B24834,I5127,E7411,linkedin
2020-11-15T18:14:00.000+05:30,android,B30412,G6117,B06616,linkedin
2020-11-15T14:06:00.000+05:30,android,B41209,H4054,J714,linkedin
2020-11-15T19:25:00.000+05:30,android,B51539,F005,I7884,linkedin
2020-11-15T21:34:00.000+05:30,android,B54770,J1808,E6627,google
2020-11-15T01:39:00.000+05:30,android,B58513,F2485,I7599,google
2020-11-15T16:53:00.000+05:30,android,B66816,F6764,B31433,facebook
2020-11-15T19:31:00.000+05:30,android,B67736,C1382,B27603,google
2020-11-15T05:35:00.000+05:30,android,B68488,H915,C8532,youtube
2020-11-15T16:21:00.000+05:30,android,B80878,C0699,I860,google
2020-11-15T12:53:00.000+05:30,android,B81037,C1941,B0931,youtube
2020-11-15T18:35:00.000+05:30,android,B86388,F6930,B00524,linkedin
2020-11-15T06:44:00.000+05:30,android,B9011,F8686,H55,youtube
2020-11-15T19:53:00.000+05:30,android,B93207,G8660,B24911,linkedin
2020-11-15T20:03:00.000+05:30,android,B9822,C6652,D0768,google
2020-11-15T17:37:00.000+05:30,android,C0772,B0713,B19516,facebook
2020-11-15T21:21:00.000+05:30,android,C08158,D6890,J3947,youtube
2020-11-15T12:58:00.000+05:30,android,C08988,H5002,H8158,youtube
2020-11-15T21:24:00.000+05:30,android,C16815,J0675,B13763,linkedin
2020-11-15T15:08:00.000+05:30,android,C22077,G6357,G4753,youtube
2020-11-15T03:31:00.000+05:30,android,C27007,F325,I8606,youtube
2020-11-15T09:13:00.000+05:30,android,C28636,H0050,H1406,google
2020-11-15T07:14:00.000+05:30,android,C30593,H8491,G6281,linkedin
2020-11-15T06:46:00.000+05:30,android,C31147,E0856,B0379,youtube
2020-11-15T19:24:00.000+05:30,android,C36774,I0198,I6497,facebook
2020-11-15T08:41:00.000+05:30,android,C39139,I4814,B25129,linkedin
2020-11-15T15:02:00.000+05:30,android,C43422,I6655,H0965,facebook
2020-11-15T01:07:00.000+05:30,android,C45744,B8704,H1380,youtube
2020-11-15T15:14:00.000+05:30,android,C46333,D5548,B05243,linkedin
2020-11-15T19:59:00.000+05:30,android,C52598,G31,H0144,facebook
2020-11-15T11:03:00.000+05:30,android,C53333,I7370,B25283,linkedin
2020-11-15T16:22:00.000+05:30,android,C57291,B2566,C8621,google
2020-11-15T07:51:00.000+05:30,android,C73949,C246,B16647,linkedin
2020-11-15T00:15:00.000+05:30,android,C76009,G207,G1589,youtube
2020-11-15T18:55:00.000+05:30,android,C7618,G4654,G0603,youtube
2020-11-15T04:21:00.000+05:30,android,C86528,E2361,I4221,youtube
2020-11-15T03:52:00.000+05:30,android,C90632,C1526,B8876,google
2020-11-15T02:01:00.000+05:30,android,C90815,C7475,B08106,linkedin
2020-11-15T06:46:00.000+05:30,android,C95404,C3369,I9557,youtube
2020-11-15T03:08:00.000+05:30,android,C96589,E924,J5847,google
2020-11-15T15:06:00.000+05:30,android,C99115,I4832,B10150,linkedin
2020-11-15T18:38:00.000+05:30,android,D04920,E4401,J6559,youtube
2020-11-15T12:51:00.000+05:30,android,D10458,B138,G4220,youtube
2020-11-15T07:53:00.000+05:30,android,D11136,C3461,E2511,linkedin
2020-11-15T15:29:00.000+05:30,android,D19212,B0536,E8334,linkedin
2020-11-15T19:18:00.000+05:30,android,D19483,J0908,H8735,youtube
2020-11-15T18:41:00.000+05:30,android,D20704,G4120,F5096,linkedin
2020-11-15T00:30:00.000+05:30,android,D25074,G8220,F3699,facebook
2020-11-15T16:59:00.000+05:30,android,D25678,B6250,G6578,facebook
2020-11-15T10:38:00.000+05:30,android,D26768,I6751,D1340,linkedin
2020-11-15T16:31:00.000+05:30,android,D30608,C151,B30934,linkedin
2020-11-15T12:05:00.000+05:30,android,D31809,F322,B5028,google
2020-11-15T10:46:00.000+05:30,android,D36753,D8267,C1137,google
2020-11-15T14:10:00.000+05:30,android,D3683,I9417,B14702,youtube
2020-11-15T09:36:00.000+05:30,android,D41130,D4998,I410,google
2020-11-15T19:42:00.000+05:30,android,D46321,B6569,H2878,google
2020-11-15T08:00:00.000+05:30,android,D5017,G9321,F4261,google
2020-11-15T15:09:00.000+05:30,android,D55976,B8447,B26012,youtube
2020-11-15T09:51:00.000+05:30,android,D56549,D0727,I1264,google
2020-11-15T19:33:00.000+05:30,android,D59290,D8756,F5425,linkedin
2020-11-15T02:39:00.000+05:30,android,D59350,H8081,H9381,youtube
2020-11-15T08:45:00.000+05:30,android,D59744,C8221,B27196,google
2020-11-15T09:33:00.000+05:30,android,D62015,D7514,G6232,youtube
2020-11-20T13:52:00.000+05:30,iphone,D7223,D9275,B24252,youtube
2020-11-15T12:03:00.000+05:30,android,D76336,H3966,D3303,facebook
2020-11-15T19:29:00.000+05:30,android,D77896,D5047,E6029,google
2020-11-15T15:56:00.000+05:30,android,D83038,H1317,E3540,youtube
2020-11-15T19:24:00.000+05:30,android,D92184,I507,B1891,facebook
2020-11-15T19:11:00.000+05:30,android,E04355,F391,E6695,google
2020-11-15T14:52:00.000+05:30,android,E14746,B3266,B18262,youtube
2020-11-15T13:54:00.000+05:30,android,E17005,D4947,I860,google
2020-11-15T14:05:00.000+05:30,android,E22270,I4138,E035,google
2020-11-15T19:39:00.000+05:30,android,E22950,E6598,C8327,facebook
2020-11-15T00:11:00.000+05:30,android,E44986,B2845,B17986,google
2020-11-15T01:32:00.000+05:30,android,E46184,I3482,F6247,google
2020-11-15T15:50:00.000+05:30,android,E48891,G7777,B00248,linkedin
2020-11-15T21:15:00.000+05:30,android,E49068,H9364,G8743,youtube
2020-11-15T07:36:00.000+05:30,android,E70132,F4050,I4575,youtube
2020-11-15T18:49:00.000+05:30,android,E72114,C5884,H5859,google
2020-11-15T10:38:00.000+05:30,android,E76922,D866,B06420,linkedin
2020-11-15T07:16:00.000+05:30,android,E78664,I0969,B6967,google
2020-11-15T08:30:00.000+05:30,android,E83890,C8442,B04035,google
2020-11-15T08:49:00.000+05:30,android,E88783,H9352,G4429,google
2020-11-15T06:46:00.000+05:30,android,E89234,F6204,D9095,google
2020-11-15T06:48:00.000+05:30,android,E91059,C6384,C7733,google
2020-11-15T14:01:00.000+05:30,android,F00850,H0429,E6627,youtube
