event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T15:22:00.000+05:30,android,B000078,I7099,E9001,youtube
2020-11-15T00:10:00.000+05:30,android,B004608,G7493,B339,youtube
2020-11-15T00:22:00.000+05:30,android,B0100,G529,C9726,facebook
2020-11-15T09:46:00.000+05:30,android,B012024,F9297,B962,youtube
2020-11-15T20:05:00.000+05:30,android,B01238,E7462,B2173,youtube
2020-11-15T18:27:00.000+05:30,android,B017229,H5182,J4016,linkedin
2020-11-15T19:51:00.000+05:30,android,B023634,B5226,D031,facebook
2020-11-15T00:25:00.000+05:30,android,B025714,E1601,H1877,google
2020-11-15T18:24:00.000+05:30,android,B028916,B2806,B19516,facebook
2020-11-15T15:37:00.000+05:30,android,B036650,E8070,B18910,youtube
2020-11-15T14:27:00.000+05:30,android,B037214,E2188,G4241,facebook
2020-11-15T13:41:00.000+05:30,android,B037505,D528,B1221,youtube
2020-11-15T18:30:00.000+05:30,android,B03781,I1716,B13763,youtube
2020-11-15T07:10:00.000+05:30,android,B037876,E6261,H237,youtube
2020-11-15T06:11:00.000+05:30,android,B044659,G8916,E4523,linkedin
2020-11-15T07:31:00.000+05:30,android,B049468,C643,G8968,google
2020-11-15T10:02:00.000+05:30,android,B051270,H7519,B7251,youtube
2020-11-15T06:27:00.000+05:30,android,B053560,G4468,E035,google
2020-11-15T10:23:00.000+05:30,android,B05552,B8005,B00524,facebook
2020-11-15T19:28:00.000+05:30,android,B056342,E4235,B13763,youtube
2020-11-15T10:29:00.000+05:30,android,B064629,C521,B7268,google
2020-11-15T00:34:00.000+05:30,android,B067321,B5685,B12256,google
2020-11-15T00:58:00.000+05:30,android,B068543,G2885,H8756,google
2020-11-15T18:22:00.000+05:30,android,B068714,G1359,H0965,youtube
2020-11-15T11:24:00.000+05:30,android,B069459,C6849,B4351,google
2020-11-15T10:39:00.000+05:30,android,B083940,I8098,J3600,google
2020-11-15T07:48:00.000+05:30,android,B087232,C0342,E5278,facebook
2020-11-15T12:38:00.000+05:30,android,B16981,H5115,H2955,youtube
2020-11-15T09:50:00.000+05:30,android,B23984,G1482,C7792,facebook
2020-11-15T06:41:00.000+05:30,android,B24392,I1468,B8991,youtube
2020-11-15T05:50:00.000+05:30,android,B26736,G2940,F5424,google
2020-11-15T19:26:00.000+05:30,android,B31312,E3768,G9397,facebook
2020-11-15T02:06:00.000+05:30,android,B41936,C4441,B08106,google
2020-11-15T05:42:00.000+05:30,android,B43191,E8766,B7021,facebook
2020-11-15T18:02:00.000+05:30,android,B44260,C003,B18262,linkedin
2020-11-15T20:54:00.000+05:30,android,B45294,F9907,B13763,youtube
2020-11-15T11:33:00.000+05:30,android,B50308,G4124,B07065,youtube
2020-11-15T11:45:00.000+05:30,android,B54929,I306,H6156,google
2020-11-15T00:58:00.000+05:30,android,B55507,E9641,F7911,google
2020-11-15T13:47:00.000+05:30,android,B5576,B4177,F4974,google
2020-11-15T16:31:00.000+05:30,android,B6114,B9537,C7636,linkedin
2020-11-15T20:46:00.000+05:30,android,B68211,C8548,F5096,linkedin
2020-11-15T13:23:00.000+05:30,android,B69485,E0154,G6887,youtube
2020-11-15T19:02:00.000+05:30,android,B71544,E4169,B00200,youtube
2020-11-15T16:56:00.000+05:30,android,B81184,H5227,I7079,youtube
2020-11-15T09:41:00.000+05:30,android,B90899,D4257,D2246,linkedin
2020-11-15T20:08:00.000+05:30,android,C01682,B2817,J5349,linkedin
2020-11-15T14:41:00.000+05:30,android,C03979,D4768,G8895,google
2020-11-15T15:19:00.000+05:30,android,C07200,F659,B11246,linkedin
2020-11-15T15:30:00.000+05:30,android,C11814,I6070,C7656,youtube
