event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T04:01:00.000+05:30,android,B00266,E9468,F4868,linkedin
2020-11-15T18:30:00.000+05:30,android,B006494,C2908,J7618,google
2020-11-15T14:42:00.000+05:30,android,B009397,F6622,F0965,google
2020-11-15T15:32:00.000+05:30,android,B014571,E3419,E4958,facebook
2020-11-15T07:36:00.000+05:30,android,B014815,G6011,B13644,facebook
2020-11-15T17:53:00.000+05:30,android,B01501,E5425,H2955,google
2020-11-15T19:34:00.000+05:30,android,B015266,H6031,C5660,youtube
2020-11-15T17:40:00.000+05:30,android,B017484,I3285,H4735,facebook
2020-11-15T14:54:00.000+05:30,android,B019311,B5497,I6527,youtube
2020-11-15T21:12:00.000+05:30,android,B02702,H1451,B5329,youtube
2020-11-15T18:45:00.000+05:30,android,B028916,B2806,G533,google
2020-11-15T14:23:00.000+05:30,android,B037214,E2188,B03311,linkedin
2020-11-15T20:03:00.000+05:30,android,B039269,H0453,J8146,google
2020-11-15T15:59:00.000+05:30,android,B043256,B6718,C3491,google
2020-11-15T14:50:00.000+05:30,android,B043896,F9316,F0045,youtube
2020-11-15T16:05:00.000+05:30,android,B05478,D2203,H4487,youtube
2020-11-15T07:25:00.000+05:30,android,B071511,B9544,F9680,facebook
2020-11-15T00:42:00.000+05:30,android,B0751,E5551,B20829,google
2020-11-15T11:44:00.000+05:30,android,B078300,E7814,B17580,youtube
2020-11-15T00:47:00.000+05:30,android,B079680,I2425,J1903,google
2020-11-15T18:44:00.000+05:30,android,B080216,H0284,F6563,google
2020-11-15T20:39:00.000+05:30,android,B084502,I0057,C1073,youtube
2020-11-15T09:11:00.000+05:30,android,B08516,H232,C8985,linkedin
2020-11-15T02:01:00.000+05:30,android,B088009,G2084,B1871,youtube
2020-11-15T11:36:00.000+05:30,android,B11266,H1558,H3211,google
2020-11-15T10:31:00.000+05:30,android,B21696,D1988,E25,youtube
