event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T16:24:00.000+05:30,android,B000467,G0923,E7455,facebook
2020-11-15T09:06:00.000+05:30,android,B010976,C9941,B22657,youtube
2020-11-15T15:41:00.000+05:30,android,B015700,F5712,I9328,google
2020-11-15T09:44:00.000+05:30,android,B022957,E0892,B02934,youtube
2020-11-15T00:21:00.000+05:30,android,B025714,E1601,I705,facebook
2020-11-15T09:18:00.000+05:30,android,B037900,F7587,G6832,linkedin
2020-11-15T18:13:00.000+05:30,android,B0400,G6868,B04035,youtube
2020-11-15T00:21:00.000+05:30,android,B042325,I5849,I3050,facebook
2020-11-15T10:25:00.000+05:30,android,B046483,D1926,F4546,youtube
2020-11-15T19:15:00.000+05:30,android,B050300,E2160,B15376,facebook
2020-11-15T17:24:00.000+05:30,android,B053944,F8482,B10562,google
2020-11-15T01:00:00.000+05:30,android,B055588,I7387,G2925,google
2020-11-15T19:29:00.000+05:30,android,B059125,E8366,C5346,linkedin
2020-11-15T15:36:00.000+05:30,android,B060221,E619,D3633,facebook
2020-11-15T13:54:00.000+05:30,android,B060432,D6077,F9514,google
2020-11-15T07:56:00.000+05:30,android,B064553,C1938,G8203,linkedin
2020-11-15T17:37:00.000+05:30,android,B067329,B4670,B26775,youtube
2020-11-15T19:15:00.000+05:30,android,B069504,H5739,B13763,youtube
2020-11-15T17:03:00.000+05:30,android,B075951,I1909,C4920,linkedin
2020-11-15T17:02:00.000+05:30,android,B075951,I1909,H1459,linkedin
2020-11-15T14:54:00.000+05:30,android,B077942,D2350,I860,google
2020-11-15T19:23:00.000+05:30,android,B086269,I4125,G5615,facebook
2020-11-15T21:20:00.000+05:30,android,B1002,B6224,B07282,google
2020-11-15T08:03:00.000+05:30,android,B16956,B7624,F2723,google
2020-11-15T10:44:00.000+05:30,android,B18111,F7961,D2475,youtube
2020-11-15T21:38:00.000+05:30,android,B18116,C1848,J5314,facebook
2020-11-15T19:43:00.000+05:30,android,B37293,J921,C1926,linkedin
2020-11-15T12:09:00.000+05:30,android,B49111,C3212,E8662,youtube
2020-11-15T11:22:00.000+05:30,android,B50308,G4124,G5888,youtube
2020-11-15T21:25:00.000+05:30,android,B51854,G062,B3244,youtube
2020-11-15T00:59:00.000+05:30,android,B56997,C5724,J7606,youtube
2020-11-15T09:47:00.000+05:30,android,B6338,C0060,B5763,facebook
2020-11-15T09:14:00.000+05:30,android,B6338,C0060,E1147,google
2020-11-15T16:20:00.000+05:30,android,B66499,I3967,B683,google
2020-11-15T17:00:00.000+05:30,android,B70712,I5971,I860,facebook
2020-11-15T12:41:00.000+05:30,android,B76913,I3718,J1322,google
2020-11-15T19:45:00.000+05:30,android,B9050,D0304,B0379,facebook
2020-11-15T18:36:00.000+05:30,android,B9393,F7114,C341,google
2020-11-15T00:56:00.000+05:30,android,B94382,C6800,I3050,linkedin
2020-11-15T21:26:00.000+05:30,android,B97372,G8140,B07452,youtube
2020-11-15T00:19:00.000+05:30,android,C01102,E5702,B28187,youtube
2020-11-15T09:02:00.000+05:30,android,C04742,D2758,E4686,linkedin
2020-11-15T09:01:00.000+05:30,android,C28587,D2715,D7189,facebook
2020-11-15T20:44:00.000+05:30,android,C31040,F1552,G0603,facebook
2020-11-15T03:21:00.000+05:30,android,C31056,E7901,E3540,youtube
2020-11-15T06:30:00.000+05:30,android,C31723,F4923,H1399,google
2020-11-15T18:07:00.000+05:30,android,C3601,D0886,C0260,google
2020-11-15T14:11:00.000+05:30,android,C4095,F0135,H2955,linkedin
2020-11-15T07:28:00.000+05:30,android,C50138,F764,I58,facebook
2020-11-15T05:44:00.000+05:30,android,C52178,D1184,J9955,youtube
2020-11-15T21:18:00.000+05:30,android,C64651,F0610,H8281,linkedin
2020-11-15T19:12:00.000+05:30,android,C81704,I9271,B13763,linkedin
2020-11-15T09:57:00.000+05:30,android,C84728,E5602,B0379,youtube
2020-11-15T09:50:00.000+05:30,android,C87554,C7743,H3962,linkedin
2020-11-15T17:05:00.000+05:30,android,C93998,C6925,I9057,youtube
2020-11-15T20:11:00.000+05:30,android,C95146,E6245,D1632,facebook
2020-11-15T20:36:00.000+05:30,android,D04191,G1881,E9302,youtube
2020-11-15T18:33:00.000+05:30,android,D05750,D9445,B31627,facebook
2020-11-15T14:29:00.000+05:30,android,D11541,H8776,I3751,linkedin
2020-11-15T18:05:00.000+05:30,android,D13178,E404,G4561,linkedin
2020-11-15T06:54:00.000+05:30,android,D19295,F5611,B24676,facebook
2020-11-15T10:12:00.000+05:30,android,D228,F5116,H1978,youtube
2020-11-15T08:29:00.000+05:30,android,D25872,G4975,B16034,youtube
2020-11-15T10:10:00.000+05:30,android,D26768,I6751,B04375,youtube
2020-11-15T10:40:00.000+05:30,android,D36753,D8267,D359,youtube
2020-11-15T12:15:00.000+05:30,android,D41960,I4474,C1137,facebook
2020-11-15T13:59:00.000+05:30,android,D47845,J1122,B5757,linkedin
2020-11-15T21:34:00.000+05:30,android,D54186,D1050,D923,youtube
2020-11-15T19:28:00.000+05:30,android,D54817,D4076,B06668,youtube
2020-11-15T10:48:00.000+05:30,android,D57574,F8129,H2294,google
2020-11-15T16:08:00.000+05:30,android,D70857,C230,G2870,facebook
2020-11-15T18:09:00.000+05:30,android,D82246,B4014,H2955,youtube
2020-11-15T08:58:00.000+05:30,android,D82862,C6903,E337,youtube
2020-11-15T18:12:00.000+05:30,android,E13188,I1248,B13763,google
2020-11-15T21:35:00.000+05:30,android,E15829,E2831,D4482,google
2020-11-15T12:52:00.000+05:30,android,E24572,B4049,G6578,youtube
2020-11-15T09:30:00.000+05:30,android,E31078,F595,B3581,google
2020-11-15T11:18:00.000+05:30,android,E3781,J291,B30533,linkedin
2020-11-15T11:11:00.000+05:30,android,E38544,H4720,B26482,google
2020-11-15T01:41:00.000+05:30,android,E46184,I3482,B4613,facebook
2020-11-15T17:48:00.000+05:30,android,E51089,J1179,G2579,google
2020-11-15T15:18:00.000+05:30,android,E5532,C6269,I2316,facebook
2020-11-15T18:45:00.000+05:30,android,E56124,D7130,B13763,youtube
2020-11-15T10:38:00.000+05:30,android,E62272,F0167,C2436,facebook
2020-11-15T13:24:00.000+05:30,android,E6547,G3951,E5690,google
2020-11-15T21:08:00.000+05:30,android,E77307,G8940,D9245,youtube
2020-11-15T00:46:00.000+05:30,android,E8560,I1121,B19516,youtube
2020-11-15T08:31:00.000+05:30,android,E86714,E0336,H2684,google
2020-11-15T16:12:00.000+05:30,android,E92560,H7739,B04543,youtube
2020-11-15T00:28:00.000+05:30,android,E97679,D2895,I1394,youtube
2020-11-15T02:03:00.000+05:30,android,E97709,C9723,E2730,youtube
2020-11-15T17:38:00.000+05:30,android,E97842,J644,G7649,linkedin
2020-11-15T10:20:00.000+05:30,android,E98301,I0247,B08223,google
2020-11-15T09:32:00.000+05:30,android,E9848,D1184,B21566,youtube
2020-11-15T14:11:00.000+05:30,android,F01333,E7325,E0191,linkedin
2020-11-15T21:18:00.000+05:30,android,F13154,I9895,B31106,google
2020-11-15T13:51:00.000+05:30,android,F23861,F7889,D0425,google
2020-11-15T13:56:00.000+05:30,android,F27662,B6331,G4835,linkedin
2020-11-15T07:45:00.000+05:30,android,F29102,G9990,I3993,facebook
2020-11-15T19:25:00.000+05:30,android,F31919,J0607,B070,facebook
2020-11-15T17:28:00.000+05:30,android,F35640,F4893,F5266,linkedin
2020-11-15T21:17:00.000+05:30,android,F49365,J1816,E5537,facebook
2020-11-15T16:46:00.000+05:30,android,F49851,F6332,B6588,facebook
2020-11-15T17:58:00.000+05:30,android,F56085,F6662,D804,linkedin
2020-11-15T10:57:00.000+05:30,android,F57718,D2503,H7333,facebook
2020-11-15T00:47:00.000+05:30,android,F68603,I3949,D9387,youtube
2020-11-15T19:39:00.000+05:30,android,F7831,E1016,F6721,youtube
2020-11-15T10:17:00.000+05:30,android,F8702,H3243,D2475,google
2020-11-15T01:12:00.000+05:30,android,F96597,I3537,F3195,google
2020-11-15T02:32:00.000+05:30,android,G00400,B1664,I3249,google
2020-11-15T17:39:00.000+05:30,android,G0213,C4836,I3993,facebook
2020-11-15T12:11:00.000+05:30,android,G10593,F9129,D9361,youtube
2020-11-15T18:05:00.000+05:30,android,G1557,H9136,H3216,google
2020-11-15T03:37:00.000+05:30,android,G16742,G7826,E2730,google
2020-11-15T18:33:00.000+05:30,android,G20833,I3773,H1406,google
2020-11-15T20:44:00.000+05:30,android,G21014,B5603,B14095,facebook
