event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T20:15:00.000+05:30,android,B003377,G7428,F4793,google
2020-11-15T15:06:00.000+05:30,android,B006288,G4655,B03394,google
2020-11-15T19:55:00.000+05:30,android,B009250,B9232,D8389,google
2020-11-15T00:26:00.000+05:30,android,B01349,F3693,D3748,linkedin
2020-11-15T05:36:00.000+05:30,android,B02031,G5051,G9585,facebook
2020-11-15T16:00:00.000+05:30,android,B021420,F9942,B32394,linkedin
2020-11-20T23:21:00.000+05:30,iphone,B033333,B3252,B13692,facebook
2020-11-15T21:15:00.000+05:30,android,B037012,J568,B13763,facebook
2020-11-15T13:46:00.000+05:30,android,B042491,J830,I5533,youtube
2020-11-15T10:24:00.000+05:30,android,B05186,H4321,H4539,linkedin
2020-11-15T02:45:00.000+05:30,android,B052588,I0374,D0425,google
2020-11-15T17:53:00.000+05:30,android,B056379,E6918,B09456,youtube
2020-11-15T19:33:00.000+05:30,android,B061735,D7436,D9225,google
2020-11-15T13:15:00.000+05:30,android,B06595,B5964,C9211,youtube
2020-11-15T12:00:00.000+05:30,android,B071842,D8546,B10616,youtube
2020-11-15T15:01:00.000+05:30,android,B076184,F6072,I3993,linkedin
2020-11-15T12:17:00.000+05:30,android,B076477,B257,I1394,google
2020-11-15T09:45:00.000+05:30,android,B078627,D6367,B0379,linkedin
2020-11-15T18:22:00.000+05:30,android,B085496,G5696,B0019,google
2020-11-15T12:43:00.000+05:30,android,B09439,E7496,B03182,google
2020-11-15T10:15:00.000+05:30,android,B11828,I0171,C9726,youtube
2020-11-15T10:22:00.000+05:30,android,B20757,G6536,B12256,facebook
2020-11-15T18:18:00.000+05:30,android,B22098,E4912,B13763,linkedin
2020-11-15T15:23:00.000+05:30,android,B22465,G8007,F5096,youtube
2020-11-15T16:36:00.000+05:30,android,B25993,H9268,G0492,youtube
2020-11-15T10:15:00.000+05:30,android,B30413,D8710,D7205,google
2020-11-15T13:11:00.000+05:30,android,B32672,I5125,I5075,youtube
2020-11-15T07:24:00.000+05:30,android,B50260,D7910,H3785,youtube
2020-11-15T00:24:00.000+05:30,android,B58489,I4078,B7563,linkedin
2020-11-15T07:06:00.000+05:30,android,B7054,E7996,D1638,youtube
2020-11-15T02:09:00.000+05:30,android,B70816,J0035,C546,facebook
2020-11-15T12:46:00.000+05:30,android,B81037,C1941,C3355,linkedin
2020-11-15T20:23:00.000+05:30,android,B83359,F5681,B13763,google
2020-11-15T19:23:00.000+05:30,android,B97811,B6309,B1008,youtube
2020-11-15T05:11:00.000+05:30,android,B98540,I3288,H5317,facebook
2020-11-15T15:51:00.000+05:30,android,C03610,C2374,B17986,youtube
2020-11-15T18:55:00.000+05:30,android,C0641,B756,H8603,linkedin
2020-11-15T20:22:00.000+05:30,android,C10360,D5476,H9875,google
2020-11-15T09:08:00.000+05:30,android,C28587,D2715,B14309,linkedin
2020-11-15T10:21:00.000+05:30,android,C28805,F8336,C044,linkedin
2020-11-15T20:30:00.000+05:30,android,C30577,C9656,C1931,google
2020-11-15T06:20:00.000+05:30,android,C31723,F4923,D4482,youtube
2020-11-15T18:07:00.000+05:30,android,C36932,H7892,B29548,linkedin
2020-11-15T00:56:00.000+05:30,android,C44914,I7760,D8617,linkedin
2020-11-15T00:31:00.000+05:30,android,C45935,I3638,F9915,facebook
2020-11-15T20:26:00.000+05:30,android,C49729,H2359,B00477,linkedin
2020-11-15T11:32:00.000+05:30,android,C59661,D3238,H9225,youtube
2020-11-15T06:55:00.000+05:30,android,C62871,E7141,B24676,youtube
2020-11-15T18:15:00.000+05:30,android,C68169,E9842,H1406,linkedin
