event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T19:51:00.000+05:30,android,B000138,E2296,B04035,youtube
2020-11-15T01:47:00.000+05:30,android,B003641,H8496,B31259,google
2020-11-15T18:27:00.000+05:30,android,B011640,E7652,H1466,youtube
2020-11-15T19:59:00.000+05:30,android,B012123,I1396,J9270,youtube
2020-11-15T20:10:00.000+05:30,android,B020478,E5272,D4394,youtube
2020-11-15T15:27:00.000+05:30,android,B028259,E3061,D5963,google
2020-11-15T19:02:00.000+05:30,android,B035793,G3359,I6868,google
2020-11-15T18:16:00.000+05:30,android,B036695,B9189,D4519,linkedin
2020-11-15T00:29:00.000+05:30,android,B03777,I184,B0379,google
2020-11-15T07:32:00.000+05:30,android,B037876,E6261,B15759,facebook
2020-11-15T00:44:00.000+05:30,android,B048198,B0322,C5346,youtube
2020-11-15T13:07:00.000+05:30,android,B051487,C7007,B29279,google
2020-11-15T11:19:00.000+05:30,android,B055615,I5756,H0050,youtube
2020-11-15T03:27:00.000+05:30,android,B061438,F7437,B6703,google
2020-11-15T10:02:00.000+05:30,android,B063082,G5712,B0379,youtube
2020-11-15T08:01:00.000+05:30,android,B074641,G2782,C5346,linkedin
2020-11-15T12:34:00.000+05:30,android,B07709,I8121,H2955,linkedin
2020-11-15T00:02:00.000+05:30,android,B12443,C6117,B907,facebook
2020-11-15T08:06:00.000+05:30,android,B13165,E8973,E5388,google
2020-11-15T19:48:00.000+05:30,android,B20565,D5828,B13763,youtube
2020-11-15T15:21:00.000+05:30,android,B37252,I7611,F6659,facebook
2020-11-15T21:23:00.000+05:30,android,B45294,F9907,D2475,linkedin
2020-11-15T20:24:00.000+05:30,android,B59697,B2776,E3978,google
2020-11-15T16:10:00.000+05:30,android,B66499,I3967,E337,google
2020-11-15T06:10:00.000+05:30,android,B67056,J134,B7419,google
2020-11-15T00:10:00.000+05:30,android,B68560,I5182,I4794,youtube
2020-11-15T08:39:00.000+05:30,android,B72060,E9694,D3219,google
2020-11-15T13:56:00.000+05:30,android,B72639,B6027,D9575,facebook
2020-11-15T00:35:00.000+05:30,android,B76360,D0401,I8013,linkedin
2020-11-15T16:53:00.000+05:30,android,B785,F7948,I3523,google
2020-11-15T09:33:00.000+05:30,android,B79094,D0673,C715,google
2020-11-15T21:04:00.000+05:30,android,B81855,H0285,B13763,youtube
