event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T07:31:00.000+05:30,android,B008218,E2132,F1757,google
2020-11-15T03:50:00.000+05:30,android,B008307,G0213,C6909,linkedin
2020-11-15T07:16:00.000+05:30,android,B016584,F3226,B31415,facebook
2020-11-15T20:18:00.000+05:30,android,B021782,H5683,I4704,linkedin
2020-11-15T10:41:00.000+05:30,android,B027333,C0597,B3410,linkedin
2020-11-15T15:22:00.000+05:30,android,B031105,D6432,J5847,google
2020-11-15T17:11:00.000+05:30,android,B036226,B096,E8662,facebook
2020-11-15T07:59:00.000+05:30,android,B047046,B8383,E337,google
2020-11-15T06:57:00.000+05:30,android,B065696,G1949,B13763,youtube
2020-11-15T03:15:00.000+05:30,android,B076046,I523,B17580,facebook
2020-11-15T21:11:00.000+05:30,android,B07804,F7205,H2089,youtube
2020-11-15T12:27:00.000+05:30,android,B089439,C9321,B0379,linkedin
2020-11-15T11:21:00.000+05:30,android,B1396,C6067,J8278,youtube
2020-11-15T18:09:00.000+05:30,android,B3226,G4685,B13763,youtube
2020-11-15T13:17:00.000+05:30,android,B34802,F4865,B17580,linkedin
2020-11-15T16:48:00.000+05:30,android,B52104,E5746,H522,youtube
2020-11-15T00:06:00.000+05:30,android,B65430,B570,H7159,google
2020-11-15T18:03:00.000+05:30,android,B65456,F7379,E25,youtube
2020-11-15T17:18:00.000+05:30,android,B67744,G9096,G7703,youtube
2020-11-15T14:39:00.000+05:30,android,B71631,B5326,B27900,youtube
2020-11-15T00:24:00.000+05:30,android,B75097,H282,I8131,youtube
2020-11-15T15:02:00.000+05:30,android,B88304,G5612,C9907,facebook
2020-11-15T16:48:00.000+05:30,android,B95972,G1251,D3633,facebook
2020-11-15T00:14:00.000+05:30,android,C08891,E8282,D0354,youtube
2020-11-15T00:55:00.000+05:30,android,C24278,C9269,B09361,linkedin
2020-11-15T05:14:00.000+05:30,android,C24434,C1545,B12111,linkedin
2020-11-15T15:55:00.000+05:30,android,C24579,B4993,B3260,linkedin
2020-11-15T06:44:00.000+05:30,android,C26831,D7905,H1406,facebook
2020-11-15T11:38:00.000+05:30,android,C45362,B5630,C4744,youtube
2020-11-15T06:52:00.000+05:30,android,C47651,H3679,B13387,facebook
2020-11-15T19:06:00.000+05:30,android,C51122,D9124,C0486,youtube
2020-11-15T17:45:00.000+05:30,android,C56509,F9632,H8780,youtube
2020-11-15T14:55:00.000+05:30,android,C57685,I635,C4042,facebook
2020-11-15T07:02:00.000+05:30,android,C61337,G2160,J4395,google
2020-11-15T17:15:00.000+05:30,android,C66258,F989,D4578,google
2020-11-15T12:38:00.000+05:30,android,C69094,H1803,B22657,youtube
2020-11-15T12:32:00.000+05:30,android,C70141,G8318,B07164,google
2020-11-15T01:01:00.000+05:30,android,C83174,F6448,E4385,facebook
2020-11-15T16:43:00.000+05:30,android,C87503,E6939,G6887,linkedin
2020-11-15T13:15:00.000+05:30,android,C94095,E819,I4704,google
2020-11-15T18:04:00.000+05:30,android,D17725,E4830,B13763,youtube
2020-11-15T02:40:00.000+05:30,android,D22456,D7763,F7564,facebook
2020-11-15T11:11:00.000+05:30,android,D29709,H5836,E7901,linkedin
2020-11-15T06:18:00.000+05:30,android,D31048,I8169,C9726,linkedin
2020-11-15T16:12:00.000+05:30,android,D34497,I1694,G5969,facebook
2020-11-15T19:41:00.000+05:30,android,D47834,G5211,B13763,linkedin
2020-11-15T13:45:00.000+05:30,android,D48639,I4107,F089,google
2020-11-15T03:08:00.000+05:30,android,D59350,H8081,C465,google
2020-11-15T06:46:00.000+05:30,android,D63393,G1770,B3552,facebook
2020-11-15T10:46:00.000+05:30,android,D68552,H5813,I3107,google
2020-11-15T00:09:00.000+05:30,android,D72156,I2096,I1092,google
2020-11-15T09:10:00.000+05:30,android,D83484,I1499,B02637,linkedin
2020-11-15T20:58:00.000+05:30,android,D90267,H1075,G2870,youtube
2020-11-15T15:44:00.000+05:30,android,D93251,G0620,H8575,facebook
2020-11-15T00:35:00.000+05:30,android,D99994,C8605,I8546,youtube
2020-11-15T15:48:00.000+05:30,android,E00481,G7634,F0846,facebook
2020-11-15T00:08:00.000+05:30,android,E00904,B4642,H1406,youtube
2020-11-15T18:30:00.000+05:30,android,E01828,I6704,F5726,google
2020-11-15T19:36:00.000+05:30,android,E04255,F9789,J7445,youtube
2020-11-15T18:27:00.000+05:30,android,E11971,B9494,B29764,youtube
2020-11-15T21:39:00.000+05:30,android,E15836,G5399,J7274,google
2020-11-15T00:13:00.000+05:30,android,E2234,H8601,D0399,youtube
2020-11-15T18:26:00.000+05:30,android,E25762,J382,B04351,google
2020-11-15T11:11:00.000+05:30,android,E34737,H5685,B10763,google
2020-11-15T09:52:00.000+05:30,android,E45001,B6434,E0691,linkedin
2020-11-15T16:05:00.000+05:30,android,E47147,G7870,B23325,youtube
2020-11-15T13:45:00.000+05:30,android,E55864,G449,F4277,linkedin
2020-11-15T01:24:00.000+05:30,android,E63496,B1233,E3456,google
2020-11-15T19:42:00.000+05:30,android,E73423,D4958,B13763,youtube
2020-11-15T06:46:00.000+05:30,android,E75329,H2553,B24676,google
2020-11-15T20:30:00.000+05:30,android,E90012,E8986,J9270,linkedin
2020-11-15T01:48:00.000+05:30,android,E97709,C9723,B16664,youtube
2020-11-15T08:27:00.000+05:30,android,F04783,F4321,B17943,facebook
2020-11-15T09:10:00.000+05:30,android,F09074,E6856,B0379,facebook
2020-11-15T19:29:00.000+05:30,android,F12958,I7663,J6832,google
2020-11-15T10:50:00.000+05:30,android,F18991,H9140,B14702,linkedin
2020-11-15T15:54:00.000+05:30,android,F1956,C7528,B20946,google
2020-11-15T08:58:00.000+05:30,android,F25336,I7751,D3676,google
2020-11-15T08:13:00.000+05:30,android,F25950,G598,I314,facebook
2020-11-15T21:22:00.000+05:30,android,F27542,E1990,B13763,facebook
2020-11-15T18:50:00.000+05:30,android,F35760,G4687,B13763,linkedin
2020-11-15T01:31:00.000+05:30,android,F35822,F9792,C2392,linkedin
2020-11-15T00:22:00.000+05:30,android,F41334,H9599,G0507,facebook
2020-11-15T20:24:00.000+05:30,android,F4226,J1744,H8780,google
2020-11-15T15:09:00.000+05:30,android,F43488,G5365,C8034,facebook
2020-11-15T19:39:00.000+05:30,android,F43772,F4923,D1327,google
2020-11-15T20:17:00.000+05:30,android,F49144,E8428,H3081,youtube
2020-11-15T10:03:00.000+05:30,android,F56942,D2581,B3937,linkedin
2020-11-15T00:25:00.000+05:30,android,F63624,I8886,C5939,google
2020-11-15T10:21:00.000+05:30,android,F71753,I4206,D2900,facebook
2020-11-15T11:42:00.000+05:30,android,F76584,B8126,B21465,facebook
2020-11-15T11:07:00.000+05:30,android,F81765,B3597,E3978,linkedin
2020-11-15T21:07:00.000+05:30,android,F87947,H8960,B27440,linkedin
2020-11-15T15:26:00.000+05:30,android,F93460,E5354,H9527,google
2020-11-15T05:38:00.000+05:30,android,F98628,H3980,C5346,linkedin
2020-11-15T13:48:00.000+05:30,android,F99406,E5968,B10662,google
2020-11-15T00:15:00.000+05:30,android,G03585,H4016,B27241,youtube
2020-11-15T00:40:00.000+05:30,android,G09608,H000,B32853,facebook
2020-11-15T18:08:00.000+05:30,android,G09727,F8220,B06866,google
2020-11-15T17:10:00.000+05:30,android,G16375,H248,H0178,youtube
2020-11-15T12:19:00.000+05:30,android,G42646,D5473,F3133,youtube
2020-11-15T19:57:00.000+05:30,android,G44717,H3131,J4926,facebook
2020-11-15T17:59:00.000+05:30,android,G54173,G539,J9270,linkedin
