event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T12:28:00.000+05:30,android,B002344,B5848,C8621,linkedin
2020-11-15T01:11:00.000+05:30,android,B010133,H4054,D4482,google
2020-11-15T00:27:00.000+05:30,android,B01349,F3693,I860,google
2020-11-15T06:56:00.000+05:30,android,B015855,E4035,I6868,youtube
2020-11-15T12:09:00.000+05:30,android,B022729,H2927,J1397,youtube
2020-11-15T11:31:00.000+05:30,android,B026495,F8467,B18695,youtube
2020-11-15T11:47:00.000+05:30,android,B037737,E0841,D8656,facebook
2020-11-15T13:28:00.000+05:30,android,B041825,I3083,B10374,linkedin
2020-11-15T18:43:00.000+05:30,android,B045939,D4188,J5959,youtube
2020-11-15T11:30:00.000+05:30,android,B047296,C7883,I3732,google
2020-11-15T20:57:00.000+05:30,android,B059648,E9992,B13763,linkedin
2020-11-15T14:22:00.000+05:30,android,B065145,E588,B25545,google
2020-11-15T21:36:00.000+05:30,android,B06569,I2701,B22141,linkedin
2020-11-15T19:43:00.000+05:30,android,B07241,G8958,D4067,google
2020-11-15T20:32:00.000+05:30,android,B075208,B2146,B11996,facebook
2020-11-15T20:43:00.000+05:30,android,B077221,C0492,B13763,youtube
2020-11-15T11:32:00.000+05:30,android,B082328,F3690,B5028,youtube
2020-11-15T14:10:00.000+05:30,android,B083851,G1121,D9077,linkedin
2020-11-15T11:33:00.000+05:30,android,B085421,D6931,B04035,facebook
2020-11-15T09:46:00.000+05:30,android,B23984,G1482,B16647,google
2020-11-15T19:43:00.000+05:30,android,B41575,B0401,D0425,youtube
2020-11-15T17:57:00.000+05:30,android,B56203,H0283,B09541,google
2020-11-15T06:20:00.000+05:30,android,B6585,D1717,I5800,facebook
2020-11-15T16:55:00.000+05:30,android,B67612,C7275,B4748,linkedin
2020-11-15T00:05:00.000+05:30,android,B68560,I5182,C6321,youtube
2020-11-15T19:17:00.000+05:30,android,B75860,J2251,B06866,linkedin
2020-11-15T19:47:00.000+05:30,android,B89795,B2638,H6380,facebook
2020-11-15T02:20:00.000+05:30,android,B91386,G8303,G6829,youtube
2020-11-15T01:08:00.000+05:30,android,B9329,H255,H2489,google
2020-11-15T14:30:00.000+05:30,android,B96703,H6156,J3270,youtube
2020-11-15T17:16:00.000+05:30,android,C03076,C7373,I860,google
2020-11-15T18:59:00.000+05:30,android,C0641,B756,B10057,youtube
2020-11-15T01:38:00.000+05:30,android,C10065,C1344,B13155,google
2020-11-15T10:15:00.000+05:30,android,C14361,F6391,B0379,youtube
2020-11-15T19:55:00.000+05:30,android,C16991,E7927,B13763,google
2020-11-15T11:08:00.000+05:30,android,C24145,I3473,D0376,linkedin
2020-11-15T17:54:00.000+05:30,android,C26297,H720,B07452,youtube
2020-11-15T10:39:00.000+05:30,android,C30569,E2338,B13066,youtube
2020-11-15T03:21:00.000+05:30,android,C31056,E7901,G894,google
2020-11-15T18:04:00.000+05:30,android,C36500,C5734,B01523,facebook
2020-11-15T14:13:00.000+05:30,android,C4095,F0135,E0001,facebook
2020-11-15T06:23:00.000+05:30,android,C51467,G0204,H2619,youtube
2020-11-15T19:00:00.000+05:30,android,C51493,G7584,B13763,facebook
2020-11-15T01:49:00.000+05:30,android,C5253,E3445,B2208,google
2020-11-15T20:14:00.000+05:30,android,C53143,F9439,B13763,linkedin
2020-11-15T05:10:00.000+05:30,android,C54915,F6040,C08,google
2020-11-15T00:42:00.000+05:30,android,C63075,F3843,J1106,google
2020-11-15T09:55:00.000+05:30,android,C64316,F5502,D0048,linkedin
2020-11-15T18:24:00.000+05:30,android,C68460,C4840,J3600,youtube
2020-11-15T07:14:00.000+05:30,android,C69924,H491,B21789,linkedin
2020-11-15T18:41:00.000+05:30,android,C78488,J1209,E4529,facebook
2020-11-15T10:22:00.000+05:30,android,C89030,G9306,E8662,linkedin
2020-11-15T21:06:00.000+05:30,android,C90256,D5922,D7030,google
2020-11-15T01:58:00.000+05:30,android,C90257,C3058,B30828,google
2020-11-15T11:38:00.000+05:30,android,C9280,H0919,G198,google
2020-11-15T18:06:00.000+05:30,android,C96284,H8022,I3993,youtube
2020-11-15T15:11:00.000+05:30,android,D04655,E9394,H6664,google
2020-11-15T06:31:00.000+05:30,android,D18588,F6003,B26980,facebook
2020-11-15T16:49:00.000+05:30,android,D21403,G2582,H6404,facebook
2020-11-15T00:03:00.000+05:30,android,D22070,F819,H1406,facebook
2020-11-15T00:14:00.000+05:30,android,D22070,F819,I6831,google
2020-11-15T21:39:00.000+05:30,android,D27596,H8692,J5249,facebook
2020-11-15T19:44:00.000+05:30,android,D27923,G968,I7980,linkedin
2020-11-15T17:33:00.000+05:30,android,D30684,H7550,C408,facebook
2020-11-15T19:16:00.000+05:30,android,D31364,C7868,I7438,google
2020-11-15T19:11:00.000+05:30,android,D33449,J2146,J0755,facebook
2020-11-15T14:48:00.000+05:30,android,D33919,F0113,E337,google
2020-11-15T15:51:00.000+05:30,android,D39024,E4515,H8485,youtube
2020-11-15T13:59:00.000+05:30,android,D47845,J1122,B907,google
2020-11-15T18:04:00.000+05:30,android,D50968,D9120,H1406,google
2020-11-15T21:24:00.000+05:30,android,D64368,G4256,B13763,google
2020-11-15T06:55:00.000+05:30,android,D76750,H1952,E7863,linkedin
2020-11-15T09:41:00.000+05:30,android,D77082,G794,B05243,youtube
2020-11-15T19:08:00.000+05:30,android,D78126,D6294,D0425,youtube
2020-11-15T19:17:00.000+05:30,android,D89224,I214,B19516,facebook
2020-11-15T09:50:00.000+05:30,android,D91993,C3337,B19516,linkedin
2020-11-15T16:07:00.000+05:30,android,E02958,F4191,E5729,facebook
2020-11-15T20:58:00.000+05:30,android,E04765,I3755,D9211,linkedin
2020-11-15T09:33:00.000+05:30,android,E06024,B3967,B0379,facebook
2020-11-15T17:24:00.000+05:30,android,E18302,D6516,B32189,linkedin
2020-11-15T00:15:00.000+05:30,android,E29604,E8428,I9749,google
2020-11-15T11:33:00.000+05:30,android,E3781,J291,F4196,google
2020-11-15T11:03:00.000+05:30,android,E38544,H4720,D2903,youtube
2020-11-15T15:18:00.000+05:30,android,E40774,E8335,I6853,google
2020-11-15T00:25:00.000+05:30,android,E49408,F2485,B12394,google
2020-11-15T07:48:00.000+05:30,android,E57737,C6360,J8899,linkedin
2020-11-15T20:20:00.000+05:30,android,E57855,G9289,B13763,google
2020-11-15T08:50:00.000+05:30,android,E62840,D836,G0572,facebook
2020-11-15T21:10:00.000+05:30,android,E77505,E0675,B13763,google
2020-11-15T11:17:00.000+05:30,android,E83112,C6550,G4850,linkedin
2020-11-15T08:55:00.000+05:30,android,E88783,H9352,H1860,google
2020-11-15T06:47:00.000+05:30,android,E91059,C6384,G3624,linkedin
2020-11-15T19:51:00.000+05:30,android,F07383,D8516,F5096,facebook
2020-11-15T15:12:00.000+05:30,android,F13234,J2024,H8780,facebook
2020-11-15T13:00:00.000+05:30,android,F13467,D7005,B6627,google
2020-11-15T15:11:00.000+05:30,android,F31597,F180,B19207,youtube
2020-11-15T18:16:00.000+05:30,android,F36529,H9171,F4546,linkedin
2020-11-15T17:38:00.000+05:30,android,F42662,D4576,G9585,linkedin
2020-11-15T07:48:00.000+05:30,android,F49992,D3678,J6456,facebook
2020-11-15T10:04:00.000+05:30,android,F56942,D2581,B25859,youtube
2020-11-15T18:24:00.000+05:30,android,F65025,E713,F413,google
2020-11-15T21:33:00.000+05:30,android,F66896,B3194,F8940,youtube
2020-11-15T13:51:00.000+05:30,android,F72996,H2726,D5963,facebook
2020-11-15T13:23:00.000+05:30,android,F83213,D4076,B10337,youtube
2020-11-15T11:39:00.000+05:30,android,F89567,B3520,B17044,google
2020-11-15T06:28:00.000+05:30,android,F90234,C9963,C8621,youtube
2020-11-15T01:08:00.000+05:30,android,G07747,B2031,B22141,linkedin
