event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T12:05:00.000+05:30,android,B004910,D2069,B18403,youtube
2020-11-15T21:06:00.000+05:30,android,B021171,H7445,B0379,facebook
2020-11-15T17:14:00.000+05:30,android,B029131,I9084,E4570,google
2020-11-15T02:06:00.000+05:30,android,B035888,J945,B0409,google
2020-11-15T08:16:00.000+05:30,android,B042043,D6066,B10399,google
2020-11-15T13:48:00.000+05:30,android,B042491,J830,G3844,youtube
2020-11-15T19:12:00.000+05:30,android,B056702,E0521,H2955,youtube
2020-11-15T15:55:00.000+05:30,android,B058187,D3898,B0726,facebook
2020-11-15T00:33:00.000+05:30,android,B058567,E0259,G2235,youtube
2020-11-15T10:44:00.000+05:30,android,B068945,C538,C4920,google
2020-11-15T00:01:00.000+05:30,android,B073444,J0562,B4088,google
2020-11-15T18:48:00.000+05:30,android,B074458,E8747,I0771,linkedin
2020-11-15T21:22:00.000+05:30,android,B12167,E9854,B14702,linkedin
2020-11-15T15:41:00.000+05:30,android,B14460,E6469,E5537,google
2020-11-15T09:20:00.000+05:30,android,B23394,D6279,I994,youtube
2020-11-15T19:38:00.000+05:30,android,B28705,I0346,G5054,youtube
2020-11-15T19:24:00.000+05:30,android,B31312,E3768,F085,google
2020-11-15T20:38:00.000+05:30,android,B33959,F8614,B13763,youtube
2020-11-15T11:14:00.000+05:30,android,B41974,E4598,F4546,youtube
2020-11-15T11:52:00.000+05:30,android,B4507,I9075,F4113,facebook
2020-11-15T14:56:00.000+05:30,android,B49045,D2792,B26929,youtube
2020-11-15T15:38:00.000+05:30,android,B53910,D0374,E0001,facebook
2020-11-15T08:05:00.000+05:30,android,B6419,C8934,B18128,facebook
2020-11-15T16:23:00.000+05:30,android,B80878,C0699,E3978,google
2020-11-15T14:28:00.000+05:30,android,B86670,B3892,C9726,google
2020-11-15T01:14:00.000+05:30,android,B9329,H255,E2148,linkedin
2020-11-15T08:42:00.000+05:30,android,C03565,I6391,I6507,youtube
2020-11-15T16:57:00.000+05:30,android,C23918,G4011,C7894,linkedin
2020-11-15T00:18:00.000+05:30,android,C24214,G4684,J8278,linkedin
2020-11-15T08:10:00.000+05:30,android,C295,F1887,D2827,youtube
2020-11-15T07:58:00.000+05:30,android,C34482,B4618,C8034,google
2020-11-15T20:09:00.000+05:30,android,C545,H2671,I860,google
2020-11-15T08:49:00.000+05:30,android,C58997,H2082,H4735,linkedin
2020-11-15T20:43:00.000+05:30,android,C60372,B0951,H1459,youtube
2020-11-15T12:09:00.000+05:30,android,C62896,H9704,J5249,youtube
2020-11-15T16:47:00.000+05:30,android,C66950,F2748,E9308,youtube
2020-11-15T08:25:00.000+05:30,android,C6812,E3424,G2098,youtube
2020-11-15T13:39:00.000+05:30,android,C73769,C0300,C6826,linkedin
2020-11-15T13:43:00.000+05:30,android,C73769,C0300,J5712,youtube
2020-11-15T07:47:00.000+05:30,android,C776,F6539,J1870,youtube
2020-11-15T11:07:00.000+05:30,android,C83767,C1421,B0534,facebook
2020-11-15T17:15:00.000+05:30,android,C98792,D6396,B16661,linkedin
2020-11-15T09:08:00.000+05:30,android,D0230,C3410,H237,linkedin
2020-11-15T08:30:00.000+05:30,android,D09494,E7459,E5876,youtube
2020-11-15T11:45:00.000+05:30,android,D100,B8630,E25,facebook
2020-11-15T19:36:00.000+05:30,android,D10511,H3325,B07032,facebook
2020-11-15T13:49:00.000+05:30,android,D11541,H8776,I6536,facebook
2020-11-15T00:10:00.000+05:30,android,D1530,B0739,B6612,facebook
2020-11-15T07:09:00.000+05:30,android,D16732,I5425,B06958,youtube
2020-11-15T21:01:00.000+05:30,android,D30665,C0010,F5766,facebook
2020-11-15T20:51:00.000+05:30,android,D34643,J515,B19516,google
2020-11-15T20:38:00.000+05:30,android,D39898,C7911,B8694,youtube
2020-11-15T17:38:00.000+05:30,android,D40921,I0094,B01968,youtube
2020-11-15T19:29:00.000+05:30,android,D48207,G5819,B13763,youtube
2020-11-15T19:50:00.000+05:30,android,D48426,C344,B13763,facebook
2020-11-15T02:33:00.000+05:30,android,D53968,H8604,G6281,facebook
