event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T08:44:00.000+05:30,android,B005003,G4289,F2440,linkedin
2020-11-15T15:32:00.000+05:30,android,B005315,G3028,F6209,linkedin
2020-11-15T12:09:00.000+05:30,android,B011669,C361,B21465,facebook
2020-11-15T20:48:00.000+05:30,android,B019890,F877,B09990,linkedin
2020-11-15T15:26:00.000+05:30,android,B026653,F1362,H4618,google
2020-11-15T00:17:00.000+05:30,android,B042325,I5849,F4546,youtube
2020-11-15T12:46:00.000+05:30,android,B048522,G9144,B6627,linkedin
2020-11-15T11:04:00.000+05:30,android,B055375,B4521,F4546,google
2020-11-15T14:56:00.000+05:30,android,B064885,D2469,I4704,youtube
2020-11-15T11:49:00.000+05:30,android,B074189,I9134,B17986,youtube
2020-11-15T09:27:00.000+05:30,android,B075225,B5526,D3748,linkedin
2020-11-15T20:49:00.000+05:30,android,B075586,E4147,B1986,youtube
2020-11-15T09:25:00.000+05:30,android,B078627,D6367,B09453,linkedin
2020-11-15T10:38:00.000+05:30,android,B080832,F5788,D3482,youtube
2020-11-15T11:17:00.000+05:30,android,B082328,F3690,G9123,google
2020-11-15T17:29:00.000+05:30,android,B16175,E4924,H6404,youtube
2020-11-15T00:02:00.000+05:30,android,B20778,B2202,B20286,linkedin
2020-11-15T07:34:00.000+05:30,android,B23401,F3927,D061,linkedin
2020-11-15T02:17:00.000+05:30,android,B25623,B9810,B25578,google
2020-11-15T00:33:00.000+05:30,android,B32549,D8187,D9343,youtube
2020-11-15T12:26:00.000+05:30,android,B34211,H9779,B01591,linkedin
2020-11-15T11:00:00.000+05:30,android,B35771,I2239,I860,linkedin
2020-11-15T09:58:00.000+05:30,android,B4303,G0297,B31433,youtube
2020-11-15T12:35:00.000+05:30,android,B43328,C096,D6849,google
2020-11-15T21:28:00.000+05:30,android,B46117,I1265,F4908,google
2020-11-15T00:38:00.000+05:30,android,B46495,E1734,G2014,linkedin
2020-11-15T09:07:00.000+05:30,android,B6338,C0060,B26612,youtube
2020-11-15T15:54:00.000+05:30,android,B66224,G5779,B11561,google
2020-11-15T18:20:00.000+05:30,android,B74848,H7478,B28962,google
2020-11-15T19:29:00.000+05:30,android,B74984,B6757,H0231,google
2020-11-15T13:39:00.000+05:30,android,B77039,F1547,B12256,linkedin
2020-11-15T09:50:00.000+05:30,android,B7878,H568,B0379,google
2020-11-15T14:35:00.000+05:30,android,B84303,G7622,F4546,google
2020-11-15T21:23:00.000+05:30,android,B92413,B1593,J7241,youtube
2020-11-15T12:23:00.000+05:30,android,B96849,J1864,J7137,google
2020-11-15T13:57:00.000+05:30,android,B99919,C0989,C6349,facebook
2020-11-15T09:46:00.000+05:30,android,C00374,G2106,B0379,facebook
2020-11-15T13:38:00.000+05:30,android,C25401,D6151,B17580,youtube
2020-11-15T05:40:00.000+05:30,android,C31114,D8112,C1817,facebook
2020-11-15T13:44:00.000+05:30,android,C34526,C802,H5582,youtube
2020-11-15T00:39:00.000+05:30,android,C37942,E1048,F7638,google
2020-11-15T10:42:00.000+05:30,android,C40055,E6569,H2955,linkedin
2020-11-15T12:16:00.000+05:30,android,C44004,I6388,B19926,youtube
2020-11-15T15:06:00.000+05:30,android,C50761,I8052,H5921,google
2020-11-15T18:05:00.000+05:30,android,C55952,G1607,I9988,facebook
2020-11-15T13:11:00.000+05:30,android,C75326,F005,H6156,google
2020-11-15T20:49:00.000+05:30,android,C81740,H7662,I1213,facebook
2020-11-15T21:31:00.000+05:30,android,C83032,I3517,D2903,google
2020-11-15T13:19:00.000+05:30,android,C84246,C3585,E0001,linkedin
2020-11-15T19:08:00.000+05:30,android,C87661,C0979,H826,linkedin
2020-11-15T00:47:00.000+05:30,android,C89746,H530,B12745,youtube
2020-11-15T13:55:00.000+05:30,android,C99904,I8396,I4892,youtube
2020-11-15T16:30:00.000+05:30,android,D04762,B5767,C1137,youtube
2020-11-15T03:13:00.000+05:30,android,D08832,E5427,G4170,youtube
2020-11-15T21:16:00.000+05:30,android,D13985,D8271,B13763,google
2020-11-15T08:16:00.000+05:30,android,D17928,B890,B0379,facebook
2020-11-15T10:12:00.000+05:30,android,D228,F5116,C2859,linkedin
2020-11-15T13:40:00.000+05:30,android,D23536,E8034,F4418,facebook
2020-11-15T14:41:00.000+05:30,android,D26622,J0645,E6984,google
2020-11-15T14:42:00.000+05:30,android,D28807,I8101,E5388,google
2020-11-15T08:09:00.000+05:30,android,D39906,B9745,I860,linkedin
2020-11-15T13:37:00.000+05:30,android,D42384,G7645,G8765,youtube
2020-11-15T16:03:00.000+05:30,android,D49453,D8192,B15811,google
2020-11-15T02:54:00.000+05:30,android,D51539,G2873,H4542,youtube
2020-11-15T07:54:00.000+05:30,android,D54371,D3046,I2601,facebook
2020-11-15T00:45:00.000+05:30,android,D55296,F2184,E2603,youtube
2020-11-15T12:04:00.000+05:30,android,D61766,F1112,B27698,google
2020-11-15T14:07:00.000+05:30,android,D63682,C7992,H0370,google
2020-11-15T15:45:00.000+05:30,android,D64670,G4953,H2294,google
2020-11-15T11:02:00.000+05:30,android,D68054,I9954,F4937,linkedin
2020-11-15T21:05:00.000+05:30,android,D71117,I1675,H1328,linkedin
2020-11-15T08:49:00.000+05:30,android,D75844,I0594,B8881,linkedin
2020-11-15T13:15:00.000+05:30,android,D79216,B8137,F4113,facebook
2020-11-15T13:15:00.000+05:30,android,D81384,G932,C6384,facebook
2020-11-15T09:49:00.000+05:30,android,D91987,H5214,I9240,youtube
2020-11-15T20:09:00.000+05:30,android,D98032,B0748,B14309,google
2020-11-15T12:57:00.000+05:30,android,E0225,G4875,C8041,google
2020-11-15T15:48:00.000+05:30,android,E02880,F6544,I6042,google
2020-11-15T20:54:00.000+05:30,android,E14785,C82,B1986,youtube
2020-11-15T11:09:00.000+05:30,android,E16377,H5647,H0,youtube
2020-11-15T21:12:00.000+05:30,android,E28582,F8693,E1900,facebook
2020-11-15T18:06:00.000+05:30,android,E29720,E1080,B06866,google
2020-11-15T15:20:00.000+05:30,android,E40774,E8335,E7082,youtube
2020-11-15T18:29:00.000+05:30,android,E4099,G3574,I3993,linkedin
2020-11-15T11:43:00.000+05:30,android,E42354,G1100,C6141,linkedin
2020-11-15T08:37:00.000+05:30,android,E42773,D7165,D3633,linkedin
2020-11-15T12:45:00.000+05:30,android,E51918,E2439,B32031,youtube
2020-11-15T00:55:00.000+05:30,android,E54089,H1296,B07282,youtube
2020-11-15T14:56:00.000+05:30,android,E55997,D4376,D5288,youtube
2020-11-15T12:18:00.000+05:30,android,E60035,F4263,B03394,google
2020-11-15T08:37:00.000+05:30,android,E64686,I1775,B03394,facebook
2020-11-15T19:08:00.000+05:30,android,E6572,E1352,C4920,google
2020-11-15T13:19:00.000+05:30,android,E65937,G9125,H9474,google
2020-11-15T18:58:00.000+05:30,android,E7801,B3694,B32827,youtube
2020-11-15T19:20:00.000+05:30,android,E7801,B3694,I8554,youtube
2020-11-15T12:54:00.000+05:30,android,E94946,G7641,D5181,youtube
2020-11-15T11:05:00.000+05:30,android,E95489,E646,E25,linkedin
2020-11-15T10:28:00.000+05:30,android,E96920,E2568,C677,linkedin
2020-11-15T17:03:00.000+05:30,android,F0427,G1652,C7894,google
2020-11-15T12:47:00.000+05:30,android,F04817,B3303,B17580,youtube
