event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T11:45:00.000+05:30,android,B001339,F0136,D553,youtube
2020-11-15T07:53:00.000+05:30,android,B001745,G7342,D0425,youtube
2020-11-15T13:22:00.000+05:30,android,B002651,F9000,B18262,google
2020-11-15T18:08:00.000+05:30,android,B005093,F8161,B10399,facebook
2020-11-15T14:45:00.000+05:30,android,B012441,D9743,E3978,linkedin
2020-11-15T18:22:00.000+05:30,android,B024154,H6948,B27900,linkedin
2020-11-15T06:12:00.000+05:30,android,B024716,I6937,B2998,facebook
2020-11-15T21:10:00.000+05:30,android,B02702,H1451,J6444,linkedin
2020-11-15T20:52:00.000+05:30,android,B031384,G9612,B06866,linkedin
2020-11-15T15:39:00.000+05:30,android,B036450,G7504,B28714,facebook
2020-11-15T15:52:00.000+05:30,android,B043256,B6718,D5447,youtube
2020-11-15T18:36:00.000+05:30,android,B050682,C481,C329,youtube
2020-11-15T13:46:00.000+05:30,android,B05415,G9862,D9606,linkedin
2020-11-15T16:14:00.000+05:30,android,B05750,B2192,B26866,youtube
2020-11-15T18:08:00.000+05:30,android,B06230,F4269,E0001,google
2020-11-15T16:44:00.000+05:30,android,B062433,I7164,F2957,google
2020-11-15T18:13:00.000+05:30,android,B064486,C4893,H8067,youtube
2020-11-15T07:28:00.000+05:30,android,B072040,H7252,B4546,linkedin
2020-11-15T00:53:00.000+05:30,android,B072102,F7795,I541,youtube
2020-11-15T19:19:00.000+05:30,android,B081845,I1835,B13763,google
2020-11-15T21:10:00.000+05:30,android,B083811,F523,B18262,youtube
2020-11-15T07:54:00.000+05:30,android,B08750,D6960,B18458,google
2020-11-15T19:29:00.000+05:30,android,B089549,H2075,I8425,google
2020-11-15T17:38:00.000+05:30,android,B10307,I1115,B13163,youtube
2020-11-15T10:39:00.000+05:30,android,B20589,B7837,C0260,youtube
2020-11-15T07:01:00.000+05:30,android,B24392,I1468,F472,google
2020-11-15T10:40:00.000+05:30,android,B3397,C767,B7100,facebook
2020-11-15T13:28:00.000+05:30,android,B3790,F523,E5690,google
2020-11-15T18:27:00.000+05:30,android,B40079,B3140,B12842,facebook
2020-11-15T13:17:00.000+05:30,android,B40596,H1776,B18458,facebook
2020-11-15T08:55:00.000+05:30,android,B46035,F2105,I3751,google
2020-11-15T12:19:00.000+05:30,android,B49162,G6035,I4704,facebook
2020-11-15T20:47:00.000+05:30,android,B49699,B8664,B13763,youtube
2020-11-15T00:21:00.000+05:30,android,B51014,B7482,J7759,google
2020-11-15T01:49:00.000+05:30,android,B6646,G8784,B13647,google
2020-11-15T16:18:00.000+05:30,android,B68443,B317,J0523,youtube
2020-11-15T12:35:00.000+05:30,android,B70474,G432,F5113,youtube
2020-11-15T01:47:00.000+05:30,android,B71059,B5603,B6627,facebook
2020-11-15T10:44:00.000+05:30,android,B72700,F6411,H1406,youtube
2020-11-15T08:08:00.000+05:30,android,B73441,I2863,C9907,linkedin
2020-11-15T15:20:00.000+05:30,android,B76041,H8178,B19030,facebook
2020-11-15T12:55:00.000+05:30,android,B88742,F2416,J0677,linkedin
2020-11-15T00:58:00.000+05:30,android,B92776,G2878,E9294,facebook
2020-11-15T10:44:00.000+05:30,android,B93572,D357,C1137,youtube
2020-11-15T21:04:00.000+05:30,android,B96529,I7798,B13763,youtube
2020-11-15T15:49:00.000+05:30,android,B99367,H4823,H2252,google
2020-11-15T19:14:00.000+05:30,android,B99826,B8452,C1519,facebook
2020-11-15T03:14:00.000+05:30,android,C03660,H2111,B20829,youtube
2020-11-15T15:18:00.000+05:30,android,C07200,F659,B8971,youtube
2020-11-15T07:59:00.000+05:30,android,C16120,D8542,E7256,facebook
2020-11-15T05:05:00.000+05:30,android,C19015,C9296,D4037,facebook
2020-11-15T12:29:00.000+05:30,android,C23381,F0335,I1530,youtube
2020-11-15T15:56:00.000+05:30,android,C2710,C0935,C9459,youtube
2020-11-15T16:12:00.000+05:30,android,C3367,G9700,E0001,facebook
2020-11-15T20:11:00.000+05:30,android,C44203,F5702,D2317,google
2020-11-15T10:35:00.000+05:30,android,C45874,B5288,B02570,linkedin
2020-11-15T13:19:00.000+05:30,android,C4999,D5860,C8722,facebook
2020-11-15T20:00:00.000+05:30,android,C51109,B6601,G4835,facebook
2020-11-15T19:56:00.000+05:30,android,C52598,G31,C408,facebook
2020-11-15T16:36:00.000+05:30,android,C53176,D7763,B07252,google
2020-11-15T06:04:00.000+05:30,android,C56925,B3829,F3124,youtube
2020-11-15T21:25:00.000+05:30,android,C64651,F0610,G753,google
2020-11-15T03:04:00.000+05:30,android,C69890,I5855,C0179,linkedin
2020-11-15T16:59:00.000+05:30,android,C70290,D1925,E2132,facebook
2020-11-15T14:40:00.000+05:30,android,C79301,H9802,E6472,facebook
