event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
2020-11-15T07:55:00.000+05:30,android,B005003,G4289,B04426,youtube
2020-11-15T21:04:00.000+05:30,android,B012574,H2626,B5028,google
2020-11-15T11:45:00.000+05:30,android,B026495,F8467,E0618,youtube
2020-11-15T12:23:00.000+05:30,android,B034867,J1873,E4750,google
2020-11-15T12:26:00.000+05:30,android,B034867,J1873,J0492,facebook
2020-11-15T21:38:00.000+05:30,android,B041108,I0932,F9671,facebook
2020-11-15T14:25:00.000+05:30,android,B041788,H8960,E5690,youtube
2020-11-15T06:18:00.000+05:30,android,B044659,G8916,B29828,google
2020-11-15T01:29:00.000+05:30,android,B051121,H8392,C9553,youtube
2020-11-15T19:53:00.000+05:30,android,B058720,I9998,E5724,google
2020-11-15T11:59:00.000+05:30,android,B059717,D7807,B17914,youtube
2020-11-15T19:36:00.000+05:30,android,B061735,D7436,C6384,linkedin
2020-11-15T13:36:00.000+05:30,android,B065121,B0556,B05743,google
2020-11-15T00:24:00.000+05:30,android,B073640,C2007,D0354,google
2020-11-15T12:40:00.000+05:30,android,B074568,D1224,F9808,google
2020-11-15T09:06:00.000+05:30,android,B078631,G1395,B25129,youtube
2020-11-15T12:36:00.000+05:30,android,B086664,F0854,B26936,youtube
2020-11-15T07:42:00.000+05:30,android,B13165,E8973,B76,facebook
2020-11-15T06:13:00.000+05:30,android,B20160,I8572,F2270,facebook
2020-11-15T10:15:00.000+05:30,android,B20589,B7837,B29443,facebook
2020-11-15T18:26:00.000+05:30,android,B31553,J223,F6699,google
2020-11-15T12:45:00.000+05:30,android,B55482,C8955,B03111,google
2020-11-15T20:13:00.000+05:30,android,B60931,I6853,B13763,google
2020-11-15T04:49:00.000+05:30,android,B61398,H3498,F5448,linkedin
2020-11-15T20:57:00.000+05:30,android,B68211,C8548,H6404,youtube
2020-11-15T00:02:00.000+05:30,android,B69104,I0908,D0354,youtube
2020-11-15T11:39:00.000+05:30,android,B7593,I9588,C1137,youtube
2020-11-15T12:09:00.000+05:30,android,B77440,F665,I3050,youtube
2020-11-15T21:00:00.000+05:30,android,B79235,E7418,F535,google
2020-11-15T18:00:00.000+05:30,android,B91607,D0209,B24476,google
2020-11-15T14:55:00.000+05:30,android,B95951,E3357,H1406,youtube
2020-11-15T14:39:00.000+05:30,android,B97742,J92,B18262,linkedin
2020-11-15T05:55:00.000+05:30,android,C20137,E9839,E305,google
2020-11-15T00:21:00.000+05:30,android,C21851,E0879,H3746,google
2020-11-15T15:03:00.000+05:30,android,C22233,H1049,E0611,google
2020-11-15T02:02:00.000+05:30,android,C24425,D3394,B528,google
2020-11-15T13:50:00.000+05:30,android,C2584,B2593,E4570,youtube
2020-11-15T20:43:00.000+05:30,android,C31040,F1552,B10374,google
2020-11-15T19:47:00.000+05:30,android,C31962,F1687,J9270,google
2020-11-15T15:28:00.000+05:30,android,C34025,G6943,J6881,facebook
2020-11-15T17:13:00.000+05:30,android,C4289,D9335,B14982,google
2020-11-15T19:59:00.000+05:30,android,C49981,J1570,B31997,google
2020-11-15T21:39:00.000+05:30,android,C54757,B9663,J5512,google
2020-11-15T15:28:00.000+05:30,android,C57200,B1027,B7268,youtube
2020-11-15T12:02:00.000+05:30,android,C62023,H0772,I2925,youtube
2020-11-15T21:24:00.000+05:30,android,C64651,F0610,G534,google
2020-11-15T01:51:00.000+05:30,android,C78374,D4470,B07973,google
2020-11-15T17:04:00.000+05:30,android,C821,D2609,F9579,youtube
2020-11-15T11:39:00.000+05:30,android,D06384,J2208,C0399,linkedin
2020-11-15T10:15:00.000+05:30,android,D12084,I9050,D2964,google
2020-11-15T18:49:00.000+05:30,android,D14776,C4428,H1380,youtube
2020-11-15T02:13:00.000+05:30,android,D16382,D1462,C2000,linkedin
2020-11-15T15:00:00.000+05:30,android,D3203,E4355,I3503,google
2020-11-15T08:00:00.000+05:30,android,D37300,E4401,F7496,youtube
2020-11-15T00:30:00.000+05:30,android,D40466,H3878,F812,linkedin
2020-11-15T01:37:00.000+05:30,android,D50674,G8045,C8553,youtube
2020-11-15T00:24:00.000+05:30,android,D56209,F0509,E5690,youtube
2020-11-15T09:07:00.000+05:30,android,D67285,G7255,J5847,linkedin
2020-11-15T14:11:00.000+05:30,android,D81567,G806,B12021,linkedin
2020-11-15T04:09:00.000+05:30,android,D82383,E2619,H6156,google
2020-11-15T13:05:00.000+05:30,android,D82660,C1681,E7017,youtube
2020-11-15T07:37:00.000+05:30,android,D83276,G8989,G4835,linkedin
2020-11-15T18:44:00.000+05:30,android,D9683,B7894,F473,linkedin
2020-11-15T18:34:00.000+05:30,android,E02405,B6171,B7578,google
2020-11-15T06:27:00.000+05:30,android,E20779,I9920,C6384,linkedin
2020-11-23T16:30:00.000+05:30,iphone,E21689,C140,B09202,youtube
2020-11-15T19:51:00.000+05:30,android,E25238,D0139,B04035,google
2020-11-15T01:16:00.000+05:30,android,E26725,H0429,G3836,facebook
2020-11-15T21:30:00.000+05:30,android,E34053,F1681,F6878,linkedin
2020-11-15T20:05:00.000+05:30,android,E36760,D3761,B13763,linkedin
2020-11-15T15:09:00.000+05:30,android,E36804,I7788,I1394,facebook
2020-11-15T19:56:00.000+05:30,android,E41370,F5271,J9955,youtube
2020-11-15T08:22:00.000+05:30,android,E44723,G7689,F1476,facebook
2020-11-16T14:15:00.000+05:30,iphone,E50502,F8079,E1233,linkedin
2020-11-15T20:00:00.000+05:30,android,E61980,F4395,B00358,youtube
2020-11-15T09:42:00.000+05:30,android,E63996,C4420,C129,google
2020-11-15T07:52:00.000+05:30,android,E84784,J41,B06200,youtube
2020-11-15T07:06:00.000+05:30,android,E86565,H017,F8,linkedin
2020-11-15T14:15:00.000+05:30,android,F13782,F8815,I9563,youtube
2020-11-15T17:58:00.000+05:30,android,F15104,C7186,B02323,linkedin
2020-11-15T07:33:00.000+05:30,android,F17741,J0957,B21465,google
2020-11-15T21:03:00.000+05:30,android,F38527,F7471,B20157,linkedin
2020-11-21T18:33:00.000+05:30,iphone,F4312,G6163,B08596,facebook
2020-11-15T08:51:00.000+05:30,android,F50188,G9257,H3025,google
2020-11-15T18:04:00.000+05:30,android,F51914,E8563,E686,google
2020-11-15T19:01:00.000+05:30,android,F53098,I1767,C6384,linkedin
2020-11-15T12:25:00.000+05:30,android,F56108,E041,B29641,youtube
2020-11-15T13:13:00.000+05:30,android,F56230,C2513,I2387,youtube
2020-11-15T06:37:00.000+05:30,android,F5715,H5007,G0572,linkedin
2020-11-15T10:05:00.000+05:30,android,F60481,D9177,E8284,facebook
2020-11-15T08:06:00.000+05:30,android,F65281,E8975,B8149,youtube
2020-11-15T11:51:00.000+05:30,android,F67951,I4896,G0603,google
2020-11-15T20:12:00.000+05:30,android,F78851,F771,G6447,linkedin
2020-11-15T19:07:00.000+05:30,android,F83158,E6192,B0726,youtube
2020-11-15T08:59:00.000+05:30,android,F86250,B3809,D1202,google
2020-11-15T16:03:00.000+05:30,android,F88891,D8923,F9680,facebook
2020-11-15T18:44:00.000+05:30,android,F92843,D1272,J0287,google
2020-11-15T11:04:00.000+05:30,android,F93232,F7462,H2962,google
2020-11-15T18:30:00.000+05:30,android,G09770,F8363,E4296,google
2020-11-15T14:15:00.000+05:30,android,G21115,B8240,C1372,youtube
2020-11-15T11:02:00.000+05:30,android,G22538,H6856,H1406,facebook
2020-11-15T12:24:00.000+05:30,android,G24111,I9760,B04035,facebook
2020-11-15T08:55:00.000+05:30,android,G31765,F9579,C8024,linkedin
2020-11-15T07:29:00.000+05:30,android,G37510,F3987,B587,youtube
2020-11-15T11:03:00.000+05:30,android,G45819,G0595,H5489,google
2020-11-15T21:26:00.000+05:30,android,G48934,I2679,D2576,youtube
2020-11-15T14:18:00.000+05:30,android,G62325,C6614,C1857,facebook
2020-11-15T09:05:00.000+05:30,android,G75129,G2888,B1871,google
2020-11-15T02:52:00.000+05:30,android,G77135,B8154,B10509,google
2020-11-15T03:38:00.000+05:30,android,G89243,C5847,E9782,linkedin
2020-11-15T18:47:00.000+05:30,android,G9073,G046,H467,facebook
2020-11-15T00:10:00.000+05:30,android,H01227,I6189,B27900,google
2020-11-15T17:49:00.000+05:30,android,H01643,C5284,J7090,linkedin
2020-11-15T10:15:00.000+05:30,android,H01756,B9019,B27241,linkedin
2020-11-15T09:30:00.000+05:30,android,H02940,F7639,B0379,google
2020-11-15T11:18:00.000+05:30,android,H06513,C2491,B646,google
2020-11-15T14:17:00.000+05:30,android,H07942,I7571,I9373,facebook
2020-11-15T19:07:00.000+05:30,android,H14929,H6875,F8739,google
2020-11-15T14:45:00.000+05:30,android,H31340,H214,B14444,facebook
2020-11-15T20:42:00.000+05:30,android,H33885,G2618,G6887,google
2020-11-15T08:50:00.000+05:30,android,H41733,F4590,D9234,google
2020-11-15T12:41:00.000+05:30,android,H42191,F745,J5905,facebook
2020-11-15T01:03:00.000+05:30,android,H44351,B3408,B06200,google
2020-11-15T13:00:00.000+05:30,android,H46635,D2967,H2590,youtube
2020-11-15T16:34:00.000+05:30,android,H62520,G6022,H2643,google
2020-11-15T07:21:00.000+05:30,android,H62573,E650,I9577,youtube
2020-11-15T19:49:00.000+05:30,android,H67620,C7437,B13763,youtube
2020-11-15T09:37:00.000+05:30,android,H82405,I3951,B3454,google
2020-11-15T03:01:00.000+05:30,android,H8367,G2693,G0603,facebook
2020-11-15T02:05:00.000+05:30,android,H85665,C3572,D4578,google
2020-11-15T16:38:00.000+05:30,android,H8611,J13,G6276,youtube
2020-11-15T20:51:00.000+05:30,android,H91740,D8187,B03526,google
2020-11-15T05:22:00.000+05:30,android,H93931,F1445,B05021,youtube
2020-11-15T09:28:00.000+05:30,android,I02219,I5424,G6281,facebook
2020-11-15T21:16:00.000+05:30,android,I12250,G4289,H1399,google
2020-11-15T15:30:00.000+05:30,android,I13265,G1599,B06851,linkedin
2020-11-15T14:28:00.000+05:30,android,I14896,H819,H1139,google
2020-11-15T11:04:00.000+05:30,android,I20991,C239,J9200,youtube
2020-11-15T17:32:00.000+05:30,android,I33739,H88,I6497,youtube
2020-11-15T18:11:00.000+05:30,android,I40757,F491,B13763,youtube
2020-11-15T00:27:00.000+05:30,android,I55534,B756,B08106,youtube
2020-11-15T21:04:00.000+05:30,android,I55557,J28,B09622,linkedin
2020-11-15T13:58:00.000+05:30,android,I56088,B6701,C715,linkedin
2020-11-15T21:24:00.000+05:30,android,I72103,F7118,B818,google
2020-11-15T00:16:00.000+05:30,android,I73910,I5979,B22118,google
2020-11-15T09:16:00.000+05:30,android,I74245,C9106,B17580,google
2020-11-15T21:13:00.000+05:30,android,I78761,B1865,H0965,linkedin
2020-11-15T07:22:00.000+05:30,android,I92002,B4507,B10643,facebook
2020-11-15T09:29:00.000+05:30,android,I97656,C226,J240,youtube
2020-11-15T06:23:00.000+05:30,android,J02360,D1269,I776,linkedin
2020-11-15T20:40:00.000+05:30,android,J07089,G7960,B13763,youtube
2020-11-15T19:51:00.000+05:30,android,J17280,G8373,B13763,youtube
2020-11-15T08:45:00.000+05:30,android,J20928,J2261,J5464,youtube
2020-11-15T18:06:00.000+05:30,android,J30347,D238,B1317,facebook
2020-11-15T10:46:00.000+05:30,android,J31583,F2417,B22141,linkedin
2020-11-15T10:32:00.000+05:30,android,J36959,B0507,B23888,youtube
2020-11-15T18:55:00.000+05:30,android,J39121,D9266,B13763,google
2020-11-15T11:44:00.000+05:30,android,J4212,F5410,I510,linkedin
2020-11-15T16:05:00.000+05:30,android,J44437,C2739,I7438,linkedin
2020-11-15T11:21:00.000+05:30,android,J50387,I5783,G9585,facebook
2020-11-15T10:09:00.000+05:30,android,J51135,E6661,H3086,linkedin
2020-11-15T12:19:00.000+05:30,android,J53143,F0883,B11340,google
2020-11-15T19:00:00.000+05:30,android,J54691,I8705,J3600,facebook
2020-11-15T12:06:00.000+05:30,android,J80475,G738,B17986,youtube
2020-11-15T10:58:00.000+05:30,android,J88803,H9170,F3250,facebook
2020-11-15T08:08:00.000+05:30,android,J9180,H3835,I3732,pinterest
2020-11-15T07:17:00.000+05:30,android,J9550,G3119,H9225,pinterest
